"","display_id","site_name","desciption","2014-2015","2015-2016","2016-2017"
"4291",1664,"Northern California Department of Corrections and Rehabilitation Consortium (NCDCRC)","Total number of interns from Ed.D. programs:",NA,NA,NA
"4292",1664,"Northern California Department of Corrections and Rehabilitation Consortium (NCDCRC)","Number of interns that come from a Clinical Psychology program",NA,NA,NA
"4293",1664,"Northern California Department of Corrections and Rehabilitation Consortium (NCDCRC)","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"4294",1664,"Northern California Department of Corrections and Rehabilitation Consortium (NCDCRC)","Number of interns that come from a School Psychology program",NA,NA,NA
"4295",1664,"Northern California Department of Corrections and Rehabilitation Consortium (NCDCRC)","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4296",1664,"Northern California Department of Corrections and Rehabilitation Consortium (NCDCRC)","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4297",534,"Northern Illinois University","Number of Completed Applications:","103","87",NA
"4298",534,"Northern Illinois University","Number of applicants invited for interviews:","32","30",NA
"4299",534,"Northern Illinois University","Total number of interns:","3","3",NA
"4300",534,"Northern Illinois University","Total number of interns from APA/CPA accredited programs:","3","3",NA
"4301",534,"Northern Illinois University","Total number of interns from Ph.D. programs:","0","0",NA
"4302",534,"Northern Illinois University","Total number of interns from Psy.D. programs:","3","3",NA
"4303",534,"Northern Illinois University","Total number of interns from Ed.D. programs:","0","0",NA
"4304",534,"Northern Illinois University","Number of interns that come from a Clinical Psychology program","3","3",NA
"4305",534,"Northern Illinois University","Number of interns that come from a Counseling Psychology program","0","0",NA
"4306",534,"Northern Illinois University","Number of interns that come from a School Psychology program","0","0",NA
"4307",534,"Northern Illinois University","Range of integrated assessment reports: lowest number of reports written","8","10",NA
"4308",534,"Northern Illinois University","Range of integrated assessment reports: highest number of reports written","39","42",NA
"4309",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Number of Completed Applications:","9","25","44"
"4310",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Number of applicants invited for interviews:","8","24","29"
"4311",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Total number of interns:","3","3","3"
"4312",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Total number of interns from APA/CPA accredited programs:","3","3","3"
"4313",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Total number of interns from Ph.D. programs:","3","3","3"
"4314",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Total number of interns from Psy.D. programs:",NA,NA,NA
"4315",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Total number of interns from Ed.D. programs:",NA,NA,NA
"4316",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Number of interns that come from a Clinical Psychology program","3","3","3"
"4317",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"4318",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Number of interns that come from a School Psychology program",NA,NA,NA
"4319",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4320",159,"Northern Ontario Psychology Internship Consortium (NORPIC)","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4321",561,"Northport VAMC","Number of Completed Applications:","89","78",NA
"4322",561,"Northport VAMC","Number of applicants invited for interviews:","54","60",NA
"4323",561,"Northport VAMC","Total number of interns:","3","3",NA
"4324",561,"Northport VAMC","Total number of interns from APA/CPA accredited programs:","3","3",NA
"4325",561,"Northport VAMC","Total number of interns from Ph.D. programs:","2","2",NA
"4326",561,"Northport VAMC","Total number of interns from Psy.D. programs:","1","1",NA
"4327",561,"Northport VAMC","Total number of interns from Ed.D. programs:","0","0",NA
"4328",561,"Northport VAMC","Number of interns that come from a Clinical Psychology program","2","3",NA
"4329",561,"Northport VAMC","Number of interns that come from a Counseling Psychology program","1","0",NA
"4330",561,"Northport VAMC","Number of interns that come from a School Psychology program","0","0",NA
"4331",561,"Northport VAMC","Range of integrated assessment reports: lowest number of reports written","10","8",NA
"4332",561,"Northport VAMC","Range of integrated assessment reports: highest number of reports written","15","57",NA
"4333",338,"Northwestern University","Number of Completed Applications:","117","129","123"
"4334",338,"Northwestern University","Number of applicants invited for interviews:","30","30","31"
"4335",338,"Northwestern University","Total number of interns:","3","3","3"
"4336",338,"Northwestern University","Total number of interns from APA/CPA accredited programs:","3","3","3"
"4337",338,"Northwestern University","Total number of interns from Ph.D. programs:","0","2","2"
"4338",338,"Northwestern University","Total number of interns from Psy.D. programs:","3","1","1"
"4339",338,"Northwestern University","Total number of interns from Ed.D. programs:","0","0","0"
"4340",338,"Northwestern University","Number of interns that come from a Clinical Psychology program","3","1","2"
"4341",338,"Northwestern University","Number of interns that come from a Counseling Psychology program","0","2","1"
"4342",338,"Northwestern University","Number of interns that come from a School Psychology program","0","0","0"
"4343",338,"Northwestern University","Range of integrated assessment reports: lowest number of reports written","1","2","5"
"4344",338,"Northwestern University","Range of integrated assessment reports: highest number of reports written","8","2","26"
"4345",887,"Northwood Health Systems","Number of Completed Applications:","22",NA,NA
"4346",887,"Northwood Health Systems","Number of applicants invited for interviews:","13","11",NA
"4347",887,"Northwood Health Systems","Total number of interns:","2","2",NA
"4348",887,"Northwood Health Systems","Total number of interns from APA/CPA accredited programs:","2",NA,NA
"4349",887,"Northwood Health Systems","Total number of interns from Ph.D. programs:","0",NA,NA
"4350",887,"Northwood Health Systems","Total number of interns from Psy.D. programs:","2",NA,NA
"4351",887,"Northwood Health Systems","Total number of interns from Ed.D. programs:",NA,NA,NA
"4352",887,"Northwood Health Systems","Number of interns that come from a Clinical Psychology program",NA,NA,NA
"4353",887,"Northwood Health Systems","Number of interns that come from a Counseling Psychology program","2",NA,NA
"4354",887,"Northwood Health Systems","Number of interns that come from a School Psychology program",NA,NA,NA
"4355",887,"Northwood Health Systems","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4356",887,"Northwood Health Systems","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4357",743,"Norwich University","Number of Completed Applications:","36","28","18"
"4358",743,"Norwich University","Number of applicants invited for interviews:","12","11","10"
"4359",743,"Norwich University","Total number of interns:","2","2","2"
"4360",743,"Norwich University","Total number of interns from APA/CPA accredited programs:","2","2","2"
"4361",743,"Norwich University","Total number of interns from Ph.D. programs:","1","1","0"
"4362",743,"Norwich University","Total number of interns from Psy.D. programs:","1","1","2"
"4363",743,"Norwich University","Total number of interns from Ed.D. programs:","0","0","0"
"4364",743,"Norwich University","Number of interns that come from a Clinical Psychology program","2","2","2"
"4365",743,"Norwich University","Number of interns that come from a Counseling Psychology program","0","0","0"
"4366",743,"Norwich University","Number of interns that come from a School Psychology program","0","0","0"
"4367",743,"Norwich University","Range of integrated assessment reports: lowest number of reports written","3","3","3"
"4368",743,"Norwich University","Range of integrated assessment reports: highest number of reports written","8","6","6"
"4369",277,"Nova Scotia Capital District Mental Health","Number of Completed Applications:","45","60",NA
"4370",277,"Nova Scotia Capital District Mental Health","Number of applicants invited for interviews:","18","18",NA
"4371",277,"Nova Scotia Capital District Mental Health","Total number of interns:","2","2",NA
"4372",277,"Nova Scotia Capital District Mental Health","Total number of interns from APA/CPA accredited programs:","2","2",NA
"4373",277,"Nova Scotia Capital District Mental Health","Total number of interns from Ph.D. programs:","2","2",NA
"4374",277,"Nova Scotia Capital District Mental Health","Total number of interns from Psy.D. programs:","0","2",NA
"4375",277,"Nova Scotia Capital District Mental Health","Total number of interns from Ed.D. programs:","0","0",NA
"4376",277,"Nova Scotia Capital District Mental Health","Number of interns that come from a Clinical Psychology program","1","2",NA
"4377",277,"Nova Scotia Capital District Mental Health","Number of interns that come from a Counseling Psychology program","1","0",NA
"4378",277,"Nova Scotia Capital District Mental Health","Number of interns that come from a School Psychology program","0","0",NA
"4379",277,"Nova Scotia Capital District Mental Health","Range of integrated assessment reports: lowest number of reports written","6","2",NA
"4380",277,"Nova Scotia Capital District Mental Health","Range of integrated assessment reports: highest number of reports written","35","13",NA
"4381",253,"Nova Southeastern University Psychology Services Center","Number of Completed Applications:","93","89","61"
"4382",253,"Nova Southeastern University Psychology Services Center","Number of applicants invited for interviews:","28","30","27"
"4383",253,"Nova Southeastern University Psychology Services Center","Total number of interns:","5","5","5"
"4384",253,"Nova Southeastern University Psychology Services Center","Total number of interns from APA/CPA accredited programs:","5","5","5"
"4385",253,"Nova Southeastern University Psychology Services Center","Total number of interns from Ph.D. programs:","1","1","0"
"4386",253,"Nova Southeastern University Psychology Services Center","Total number of interns from Psy.D. programs:","4","4","5"
"4387",253,"Nova Southeastern University Psychology Services Center","Total number of interns from Ed.D. programs:","0","0","0"
"4388",253,"Nova Southeastern University Psychology Services Center","Number of interns that come from a Clinical Psychology program","5","5","4"
"4389",253,"Nova Southeastern University Psychology Services Center","Number of interns that come from a Counseling Psychology program","0","0","0"
"4390",253,"Nova Southeastern University Psychology Services Center","Number of interns that come from a School Psychology program","0","0","1"
"4391",253,"Nova Southeastern University Psychology Services Center","Range of integrated assessment reports: lowest number of reports written","3","0","1"
"4392",253,"Nova Southeastern University Psychology Services Center","Range of integrated assessment reports: highest number of reports written","30","39","29"
"4393",143,"Nystrom & Associates, Ltd","Number of Completed Applications:","20",NA,NA
"4394",143,"Nystrom & Associates, Ltd","Number of applicants invited for interviews:","6",NA,NA
"4395",143,"Nystrom & Associates, Ltd","Total number of interns:","5","4",NA
"4396",143,"Nystrom & Associates, Ltd","Total number of interns from APA/CPA accredited programs:",NA,NA,NA
"4397",143,"Nystrom & Associates, Ltd","Total number of interns from Ph.D. programs:",NA,NA,NA
"4398",143,"Nystrom & Associates, Ltd","Total number of interns from Psy.D. programs:",NA,NA,NA
"4399",143,"Nystrom & Associates, Ltd","Total number of interns from Ed.D. programs:",NA,NA,NA
"4400",143,"Nystrom & Associates, Ltd","Number of interns that come from a Clinical Psychology program",NA,NA,NA
"4401",143,"Nystrom & Associates, Ltd","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"4402",143,"Nystrom & Associates, Ltd","Number of interns that come from a School Psychology program",NA,NA,NA
"4403",143,"Nystrom & Associates, Ltd","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4404",143,"Nystrom & Associates, Ltd","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4405",1568,"Oakes Children's Center","Number of Completed Applications:",NA,NA,NA
"4406",1568,"Oakes Children's Center","Number of applicants invited for interviews:",NA,NA,NA
"4407",1568,"Oakes Children's Center","Total number of interns:",NA,NA,NA
"4408",1568,"Oakes Children's Center","Total number of interns from APA/CPA accredited programs:",NA,NA,NA
"4409",1568,"Oakes Children's Center","Total number of interns from Ph.D. programs:",NA,NA,NA
"4410",1568,"Oakes Children's Center","Total number of interns from Psy.D. programs:",NA,NA,NA
"4411",1568,"Oakes Children's Center","Total number of interns from Ed.D. programs:",NA,NA,NA
"4412",1568,"Oakes Children's Center","Number of interns that come from a Clinical Psychology program",NA,NA,NA
"4413",1568,"Oakes Children's Center","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"4414",1568,"Oakes Children's Center","Number of interns that come from a School Psychology program",NA,NA,NA
"4415",1568,"Oakes Children's Center","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4416",1568,"Oakes Children's Center","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4417",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Number of Completed Applications:","100","78",NA
"4418",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Number of applicants invited for interviews:","45","43",NA
"4419",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Total number of interns:","9","7",NA
"4420",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Total number of interns from APA/CPA accredited programs:","9","7",NA
"4421",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Total number of interns from Ph.D. programs:","2","2",NA
"4422",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Total number of interns from Psy.D. programs:","7","5",NA
"4423",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Total number of interns from Ed.D. programs:","0","0",NA
"4424",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Number of interns that come from a Clinical Psychology program","9","6",NA
"4425",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Number of interns that come from a Counseling Psychology program","0","1",NA
"4426",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Number of interns that come from a School Psychology program","0","0",NA
"4427",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Range of integrated assessment reports: lowest number of reports written","at least 5","at least 5",NA
"4428",328,"Ohio Psychology Internship - Formerly Northeastern Ohio Universities College of Medicine","Range of integrated assessment reports: highest number of reports written","","",NA
"4429",780,"Ohio State University","Number of Completed Applications:","134","123",NA
"4430",780,"Ohio State University","Number of applicants invited for interviews:","36","41",NA
"4431",780,"Ohio State University","Total number of interns:","5","5",NA
"4432",780,"Ohio State University","Total number of interns from APA/CPA accredited programs:","5","5",NA
"4433",780,"Ohio State University","Total number of interns from Ph.D. programs:","5","5",NA
"4434",780,"Ohio State University","Total number of interns from Psy.D. programs:","0","0",NA
"4435",780,"Ohio State University","Total number of interns from Ed.D. programs:","0","0",NA
"4436",780,"Ohio State University","Number of interns that come from a Clinical Psychology program","1","1",NA
"4437",780,"Ohio State University","Number of interns that come from a Counseling Psychology program","4","4",NA
"4438",780,"Ohio State University","Number of interns that come from a School Psychology program","0","0",NA
"4439",780,"Ohio State University","Range of integrated assessment reports: lowest number of reports written","2","0",NA
"4440",780,"Ohio State University","Range of integrated assessment reports: highest number of reports written","26","27",NA
"4441",1485,"Ohio State University","Number of Completed Applications:","21","42",NA
"4442",1485,"Ohio State University","Number of applicants invited for interviews:","21","23",NA
"4443",1485,"Ohio State University","Total number of interns:","2","2",NA
"4444",1485,"Ohio State University","Total number of interns from APA/CPA accredited programs:","20","39",NA
"4445",1485,"Ohio State University","Total number of interns from Ph.D. programs:","14","12",NA
"4446",1485,"Ohio State University","Total number of interns from Psy.D. programs:","7","30",NA
"4447",1485,"Ohio State University","Total number of interns from Ed.D. programs:","0","0",NA
"4448",1485,"Ohio State University","Number of interns that come from a Clinical Psychology program","20","40",NA
"4449",1485,"Ohio State University","Number of interns that come from a Counseling Psychology program","1","2",NA
"4450",1485,"Ohio State University","Number of interns that come from a School Psychology program","0","0",NA
"4451",1485,"Ohio State University","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4452",1485,"Ohio State University","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4453",437,"Ohio University, Counseling and Psychological Services,","Number of Completed Applications:","31","23",NA
"4454",437,"Ohio University, Counseling and Psychological Services,","Number of applicants invited for interviews:","22","18",NA
"4455",437,"Ohio University, Counseling and Psychological Services,","Total number of interns:","3","3",NA
"4456",437,"Ohio University, Counseling and Psychological Services,","Total number of interns from APA/CPA accredited programs:","3","3",NA
"4457",437,"Ohio University, Counseling and Psychological Services,","Total number of interns from Ph.D. programs:","0","0",NA
"4458",437,"Ohio University, Counseling and Psychological Services,","Total number of interns from Psy.D. programs:","3","3",NA
"4459",437,"Ohio University, Counseling and Psychological Services,","Total number of interns from Ed.D. programs:","0","0",NA
"4460",437,"Ohio University, Counseling and Psychological Services,","Number of interns that come from a Clinical Psychology program","3","3",NA
"4461",437,"Ohio University, Counseling and Psychological Services,","Number of interns that come from a Counseling Psychology program","0","0",NA
"4462",437,"Ohio University, Counseling and Psychological Services,","Number of interns that come from a School Psychology program","0","0",NA
"4463",437,"Ohio University, Counseling and Psychological Services,","Range of integrated assessment reports: lowest number of reports written","0","0",NA
"4464",437,"Ohio University, Counseling and Psychological Services,","Range of integrated assessment reports: highest number of reports written","9","10",NA
"4465",499,"OhioGuidestone","Number of Completed Applications:","120","133",NA
"4466",499,"OhioGuidestone","Number of applicants invited for interviews:","42","50",NA
"4467",499,"OhioGuidestone","Total number of interns:","8","8",NA
"4468",499,"OhioGuidestone","Total number of interns from APA/CPA accredited programs:","8","8",NA
"4469",499,"OhioGuidestone","Total number of interns from Ph.D. programs:",NA,"5",NA
"4470",499,"OhioGuidestone","Total number of interns from Psy.D. programs:",NA,"3",NA
"4471",499,"OhioGuidestone","Total number of interns from Ed.D. programs:",NA,"0",NA
"4472",499,"OhioGuidestone","Number of interns that come from a Clinical Psychology program",NA,"5",NA
"4473",499,"OhioGuidestone","Number of interns that come from a Counseling Psychology program",NA,"3",NA
"4474",499,"OhioGuidestone","Number of interns that come from a School Psychology program","0","0",NA
"4475",499,"OhioGuidestone","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4476",499,"OhioGuidestone","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4477",631,"Oklahoma Health Consortium","Number of Completed Applications:","84","64",NA
"4478",631,"Oklahoma Health Consortium","Number of applicants invited for interviews:","60","53",NA
"4479",631,"Oklahoma Health Consortium","Total number of interns:","8","8",NA
"4480",631,"Oklahoma Health Consortium","Total number of interns from APA/CPA accredited programs:","8","8",NA
"4481",631,"Oklahoma Health Consortium","Total number of interns from Ph.D. programs:","6","7",NA
"4482",631,"Oklahoma Health Consortium","Total number of interns from Psy.D. programs:","2","1",NA
"4483",631,"Oklahoma Health Consortium","Total number of interns from Ed.D. programs:","0","0",NA
"4484",631,"Oklahoma Health Consortium","Number of interns that come from a Clinical Psychology program","2","2",NA
"4485",631,"Oklahoma Health Consortium","Number of interns that come from a Counseling Psychology program","6","6",NA
"4486",631,"Oklahoma Health Consortium","Number of interns that come from a School Psychology program","0","0",NA
"4487",631,"Oklahoma Health Consortium","Range of integrated assessment reports: lowest number of reports written","1","0",NA
"4488",631,"Oklahoma Health Consortium","Range of integrated assessment reports: highest number of reports written","64","37",NA
"4489",678,"Ontario Shores: Centre for Mental Health Sciences","Number of Completed Applications:","76","76",NA
"4490",678,"Ontario Shores: Centre for Mental Health Sciences","Number of applicants invited for interviews:","19","14",NA
"4491",678,"Ontario Shores: Centre for Mental Health Sciences","Total number of interns:","2","2",NA
"4492",678,"Ontario Shores: Centre for Mental Health Sciences","Total number of interns from APA/CPA accredited programs:","2","2",NA
"4493",678,"Ontario Shores: Centre for Mental Health Sciences","Total number of interns from Ph.D. programs:","2","2",NA
"4494",678,"Ontario Shores: Centre for Mental Health Sciences","Total number of interns from Psy.D. programs:","0","0",NA
"4495",678,"Ontario Shores: Centre for Mental Health Sciences","Total number of interns from Ed.D. programs:","0","0",NA
"4496",678,"Ontario Shores: Centre for Mental Health Sciences","Number of interns that come from a Clinical Psychology program","1","2",NA
"4497",678,"Ontario Shores: Centre for Mental Health Sciences","Number of interns that come from a Counseling Psychology program","1","0",NA
"4498",678,"Ontario Shores: Centre for Mental Health Sciences","Number of interns that come from a School Psychology program","0","0",NA
"4499",678,"Ontario Shores: Centre for Mental Health Sciences","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"4500",678,"Ontario Shores: Centre for Mental Health Sciences","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"4501",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Number of Completed Applications:","134","164",NA
"4502",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Number of applicants invited for interviews:","38","56",NA
"4503",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Total number of interns:","5","5",NA
"4504",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Total number of interns from APA/CPA accredited programs:","5","5",NA
"4505",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Total number of interns from Ph.D. programs:","3","5",NA
"4506",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Total number of interns from Psy.D. programs:","2","0",NA
"4507",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Total number of interns from Ed.D. programs:","0","0",NA
"4508",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Number of interns that come from a Clinical Psychology program","5","4",NA
"4509",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Number of interns that come from a Counseling Psychology program","0","1",NA
"4510",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Number of interns that come from a School Psychology program","0","0",NA
"4511",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Range of integrated assessment reports: lowest number of reports written","22","3",NA
"4512",605,"Oregon Health & Science University - Univ. Center for Excellence on Developmental Disabilities","Range of integrated assessment reports: highest number of reports written","113","75",NA
"4513",1730,"Oregon State Hospital","Number of Completed Applications:",NA,"27",NA
"4514",1730,"Oregon State Hospital","Number of applicants invited for interviews:",NA,"15",NA
"4515",1730,"Oregon State Hospital","Total number of interns:",NA,"3",NA
"4516",1730,"Oregon State Hospital","Total number of interns from APA/CPA accredited programs:",NA,"1",NA
"4517",1730,"Oregon State Hospital","Total number of interns from Ph.D. programs:",NA,NA,NA
"4518",1730,"Oregon State Hospital","Total number of interns from Psy.D. programs:",NA,"3",NA
"4519",1730,"Oregon State Hospital","Total number of interns from Ed.D. programs:",NA,NA,NA
"4520",1730,"Oregon State Hospital","Number of interns that come from a Clinical Psychology program",NA,"3",NA
"4521",1730,"Oregon State Hospital","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"4522",1730,"Oregon State Hospital","Number of interns that come from a School Psychology program",NA,NA,NA
"4523",1730,"Oregon State Hospital","Range of integrated assessment reports: lowest number of reports written",NA,"22",NA
"4524",1730,"Oregon State Hospital","Range of integrated assessment reports: highest number of reports written",NA,"46",NA
"4525",80,"Oregon State University","Number of Completed Applications:","145","139","140"
"4526",80,"Oregon State University","Number of applicants invited for interviews:","36","35","36"
"4527",80,"Oregon State University","Total number of interns:","4","4","4"
"4528",80,"Oregon State University","Total number of interns from APA/CPA accredited programs:","4","4","4"
"4529",80,"Oregon State University","Total number of interns from Ph.D. programs:","2","3","3"
"4530",80,"Oregon State University","Total number of interns from Psy.D. programs:","2","1","1"
"4531",80,"Oregon State University","Total number of interns from Ed.D. programs:","0","0","0"
"4532",80,"Oregon State University","Number of interns that come from a Clinical Psychology program","1","2","1"
"4533",80,"Oregon State University","Number of interns that come from a Counseling Psychology program","3","2","3"
"4534",80,"Oregon State University","Number of interns that come from a School Psychology program","0","0","0"
"4535",80,"Oregon State University","Range of integrated assessment reports: lowest number of reports written","1","0","1"
"4536",80,"Oregon State University","Range of integrated assessment reports: highest number of reports written","16","4","10"
"4537",87,"Orlando VA Medical Center","Number of Completed Applications:","102",NA,NA
"4538",87,"Orlando VA Medical Center","Number of applicants invited for interviews:","60",NA,NA
"4539",87,"Orlando VA Medical Center","Total number of interns:","4",NA,NA
"4540",87,"Orlando VA Medical Center","Total number of interns from APA/CPA accredited programs:","4",NA,NA
"4541",87,"Orlando VA Medical Center","Total number of interns from Ph.D. programs:","3",NA,NA
"4542",87,"Orlando VA Medical Center","Total number of interns from Psy.D. programs:","1",NA,NA
"4543",87,"Orlando VA Medical Center","Total number of interns from Ed.D. programs:","0",NA,NA
"4544",87,"Orlando VA Medical Center","Number of interns that come from a Clinical Psychology program","3",NA,NA
"4545",87,"Orlando VA Medical Center","Number of interns that come from a Counseling Psychology program","1",NA,NA
"4546",87,"Orlando VA Medical Center","Number of interns that come from a School Psychology program","0",NA,NA
"4547",87,"Orlando VA Medical Center","Range of integrated assessment reports: lowest number of reports written","14",NA,NA
"4548",87,"Orlando VA Medical Center","Range of integrated assessment reports: highest number of reports written","25",NA,NA
"4549",888,"Oscar G. Johnson VA Medical Center","Number of Completed Applications:","73","29",NA
"4550",888,"Oscar G. Johnson VA Medical Center","Number of applicants invited for interviews:","28","13",NA
"4551",888,"Oscar G. Johnson VA Medical Center","Total number of interns:","2","2",NA
"4552",888,"Oscar G. Johnson VA Medical Center","Total number of interns from APA/CPA accredited programs:","2","2",NA
"4553",888,"Oscar G. Johnson VA Medical Center","Total number of interns from Ph.D. programs:","0","0",NA
"4554",888,"Oscar G. Johnson VA Medical Center","Total number of interns from Psy.D. programs:","2","2",NA
"4555",888,"Oscar G. Johnson VA Medical Center","Total number of interns from Ed.D. programs:","0","0",NA
"4556",888,"Oscar G. Johnson VA Medical Center","Number of interns that come from a Clinical Psychology program","2","2",NA
"4557",888,"Oscar G. Johnson VA Medical Center","Number of interns that come from a Counseling Psychology program","0","0",NA
"4558",888,"Oscar G. Johnson VA Medical Center","Number of interns that come from a School Psychology program","0","0",NA
"4559",888,"Oscar G. Johnson VA Medical Center","Range of integrated assessment reports: lowest number of reports written","16","6",NA
"4560",888,"Oscar G. Johnson VA Medical Center","Range of integrated assessment reports: highest number of reports written","21","12",NA
"4561",717,"Pace University","Number of Completed Applications:","163","161",NA
"4562",717,"Pace University","Number of applicants invited for interviews:","24","24",NA
"4563",717,"Pace University","Total number of interns:","4","4",NA
"4564",717,"Pace University","Total number of interns from APA/CPA accredited programs:","4","4",NA
"4565",717,"Pace University","Total number of interns from Ph.D. programs:","2","1",NA
"4566",717,"Pace University","Total number of interns from Psy.D. programs:","2","3",NA
"4567",717,"Pace University","Total number of interns from Ed.D. programs:","0","0",NA
"4568",717,"Pace University","Number of interns that come from a Clinical Psychology program","4","4",NA
"4569",717,"Pace University","Number of interns that come from a Counseling Psychology program","0","0",NA
"4570",717,"Pace University","Number of interns that come from a School Psychology program","0","0",NA
"4571",717,"Pace University","Range of integrated assessment reports: lowest number of reports written","6","3",NA
"4572",717,"Pace University","Range of integrated assessment reports: highest number of reports written","10","19",NA
"4573",470,"Pacific Clinics","Number of Completed Applications:","426","212",NA
"4574",470,"Pacific Clinics","Number of applicants invited for interviews:","111","73",NA
"4575",470,"Pacific Clinics","Total number of interns:","11","10",NA
"4576",470,"Pacific Clinics","Total number of interns from APA/CPA accredited programs:","11","10",NA
"4577",470,"Pacific Clinics","Total number of interns from Ph.D. programs:","3","4",NA
"4578",470,"Pacific Clinics","Total number of interns from Psy.D. programs:","8","6",NA
"4579",470,"Pacific Clinics","Total number of interns from Ed.D. programs:","0","0",NA
"4580",470,"Pacific Clinics","Number of interns that come from a Clinical Psychology program","8","8",NA
"4581",470,"Pacific Clinics","Number of interns that come from a Counseling Psychology program","2","2",NA
"4582",470,"Pacific Clinics","Number of interns that come from a School Psychology program","1","0",NA
"4583",470,"Pacific Clinics","Range of integrated assessment reports: lowest number of reports written","4","2",NA
"4584",470,"Pacific Clinics","Range of integrated assessment reports: highest number of reports written","31","40",NA
"4585",152,"Pacific Islands Health Care System, VA","Number of Completed Applications:","118","107",NA
"4586",152,"Pacific Islands Health Care System, VA","Number of applicants invited for interviews:","54","43",NA
"4587",152,"Pacific Islands Health Care System, VA","Total number of interns:","6","6",NA
"4588",152,"Pacific Islands Health Care System, VA","Total number of interns from APA/CPA accredited programs:","6","6",NA
"4589",152,"Pacific Islands Health Care System, VA","Total number of interns from Ph.D. programs:","4","5",NA
"4590",152,"Pacific Islands Health Care System, VA","Total number of interns from Psy.D. programs:","2","1",NA
"4591",152,"Pacific Islands Health Care System, VA","Total number of interns from Ed.D. programs:","0","0",NA
"4592",152,"Pacific Islands Health Care System, VA","Number of interns that come from a Clinical Psychology program","5","5",NA
"4593",152,"Pacific Islands Health Care System, VA","Number of interns that come from a Counseling Psychology program","1","1",NA
"4594",152,"Pacific Islands Health Care System, VA","Number of interns that come from a School Psychology program","0","0",NA
"4595",152,"Pacific Islands Health Care System, VA","Range of integrated assessment reports: lowest number of reports written","0","1",NA
"4596",152,"Pacific Islands Health Care System, VA","Range of integrated assessment reports: highest number of reports written","124","60",NA
"4597",1392,"Pacific Rehabilitation Centers","Number of Completed Applications:","75","30",NA
